user_id,age,income,account_balance,credit_score,num_transactions,avg_transaction_value,spending_category,risk_profile,income_to_balance_ratio,transaction_frequency,spending_efficiency,financial_health_score,age_income_interaction,high_risk_spending,conservative_profile,target_action
U2089,30,54501.72,45204.17,483,55,41381.15,travel,medium,1.2057,1.83,9.1112,0.7249,16.3505,1,0,pay_debt
U2090,64,21642.28,449467.01,437,13,5982.02,travel,medium,0.0482,0.43,3.3169,12.6665,13.8511,1,0,invest_more
U2091,28,153751.98,761092.61,742,44,34427.06,utilities,medium,0.202,1.47,2.687,3.3193,43.0506,0,0,invest_more
U2092,44,11448.33,374535.64,845,49,34253.54,groceries,low,0.0306,1.63,35.9041,20.0268,5.0373,0,1,save_money
U2093,70,50239.18,153739.7,411,116,11539.93,travel,medium,0.3268,3.87,2.7564,2.0295,35.1674,1,0,invest_more
U2094,28,108849.75,554997.33,843,89,44330.77,education,high,0.1961,2.97,4.8872,3.456,30.4779,0,0,invest_more
U2095,68,135498.16,215587.59,759,113,8689.54,utilities,medium,0.6285,3.77,0.7696,1.3118,92.1387,0,0,invest_more
U2096,42,69988.74,606281.31,320,55,20350.23,education,medium,0.1154,1.83,3.4892,5.3481,29.3953,0,0,save_money
U2097,62,176197.7,115347.52,429,18,11563.92,education,low,1.5275,0.6,0.7876,0.5947,109.2426,0,1,save_money
U2098,52,116412.32,394607.05,438,18,25945.93,travel,low,0.295,0.6,2.6746,2.24,60.5344,1,1,invest_more
U2099,23,55691.75,50758.17,375,66,26996.24,entertainment,high,1.0972,2.2,5.8169,0.7233,12.8091,1,0,stop_spending
U2100,29,112137.63,259658.22,640,145,6895.38,groceries,medium,0.4319,4.83,0.7379,1.6905,32.5199,0,0,invest_more
U2101,23,103196.59,837901.43,443,61,34968.9,education,low,0.1232,2.03,4.0663,5.0802,23.7352,0,1,invest_more
U2102,61,128719.61,71435.23,382,87,23098.87,entertainment,medium,1.8019,2.9,2.1534,0.5127,78.519,1,0,invest_more
U2103,64,15692.42,765479.45,327,11,43158.0,groceries,low,0.0205,0.37,33.0029,29.422,10.0431,0,1,pay_debt
U2104,48,41335.55,742198.04,383,26,34429.02,groceries,medium,0.0557,0.87,9.995,10.9535,19.8411,0,0,invest_more
U2105,38,133034.07,57247.58,326,43,49421.3,utilities,high,2.3238,1.43,4.4579,0.4116,50.5529,0,0,invest_more
U2106,23,31879.94,914259.01,596,79,13114.12,education,low,0.0349,2.63,4.9363,17.4874,7.3324,0,1,invest_more
U2107,67,136947.28,540013.35,594,130,26158.89,groceries,low,0.2536,4.33,2.2922,2.6455,91.7547,0,1,invest_more
U2108,48,43387.74,763228.66,813,15,15774.27,groceries,high,0.0568,0.5,4.3628,10.9371,20.8261,0,0,pay_debt
U2109,33,98789.43,44146.42,350,5,33135.65,utilities,medium,2.2377,0.17,4.025,0.4328,32.6005,0,0,invest_more
U2110,43,74882.94,361466.74,828,75,26548.76,utilities,high,0.2072,2.5,4.2544,3.2859,32.1997,0,0,stop_spending
U2111,38,33359.04,412972.4,575,135,11469.45,entertainment,high,0.0808,4.5,4.1258,7.6984,12.6764,1,0,save_money
U2112,20,79580.02,821578.21,684,15,27671.91,health,medium,0.0969,0.5,4.1727,6.5162,15.916,0,0,save_money
U2113,19,87279.06,240389.86,771,95,39347.51,education,high,0.3631,3.17,5.4099,2.0154,16.583,0,0,stop_spending
U2114,21,191090.03,856156.35,838,52,6375.76,entertainment,low,0.2232,1.73,0.4004,3.0826,40.1289,1,1,save_money
U2115,53,186346.33,865251.33,558,140,6300.8,education,high,0.2154,4.67,0.4057,3.0485,98.7636,0,0,invest_more
U2116,48,10944.63,625578.41,564,50,27419.14,utilities,low,0.0175,1.67,30.0631,34.5605,5.2534,0,1,invest_more
U2117,43,46832.68,718181.4,492,140,32422.35,entertainment,low,0.0652,4.67,8.3076,9.4326,20.1381,1,1,stop_spending
U2118,51,39423.58,65530.55,709,80,36326.88,education,high,0.6016,2.67,11.0574,1.331,20.106,0,0,stop_spending
U2119,33,137204.08,730551.77,717,81,8013.78,utilities,high,0.1878,2.7,0.7009,3.5321,45.2773,0,0,invest_more
U2120,37,34796.97,722249.48,841,115,10772.33,entertainment,low,0.0482,3.83,3.7149,12.8494,12.8749,1,1,pay_debt
U2121,66,175954.4,822036.92,598,104,7917.93,entertainment,medium,0.214,3.47,0.54,3.0845,116.1299,1,0,invest_more
U2122,41,174591.96,42319.19,712,63,36084.09,entertainment,high,4.1255,2.1,2.4801,0.4805,71.5827,1,0,stop_spending
U2123,37,139804.85,293833.1,323,26,23544.62,utilities,medium,0.4758,0.87,2.0209,1.413,51.7278,0,0,invest_more
U2124,19,173986.0,512980.15,843,134,45822.1,travel,high,0.3392,4.47,3.1604,2.1657,33.0573,1,0,invest_more
U2125,35,30703.38,241443.39,812,137,9004.89,entertainment,high,0.1272,4.57,3.5194,5.1004,10.7462,1,0,save_money
U2126,61,98479.71,831753.36,363,92,1973.29,health,low,0.1184,3.07,0.2405,5.2384,60.0726,0,1,pay_debt
U2127,51,55375.25,916485.91,513,95,9797.01,entertainment,high,0.0604,3.17,2.123,10.1717,28.2414,1,0,pay_debt
U2128,23,177861.25,122180.42,527,41,40316.8,groceries,high,1.4557,1.37,2.7201,0.6602,40.9081,0,0,invest_more
U2129,30,123972.49,526211.41,426,144,2511.68,travel,high,0.2356,4.8,0.2431,2.7472,37.1917,1,0,invest_more
U2130,59,27369.55,678782.96,804,60,6821.88,entertainment,low,0.0403,2.0,2.991,15.2588,16.148,1,1,save_money
U2131,57,177652.73,854813.53,378,26,45914.71,education,medium,0.2078,0.87,3.1014,3.0649,101.2621,0,0,invest_more
U2132,50,154095.69,327441.07,698,29,23139.49,utilities,high,0.4706,0.97,1.802,1.6034,77.0478,0,0,invest_more
U2133,31,146854.35,524474.08,308,7,45584.39,groceries,low,0.28,0.23,3.7249,2.2878,45.5248,0,1,invest_more
U2134,56,121357.15,334588.48,724,33,27532.05,education,low,0.3627,1.1,2.7224,1.9949,67.96,0,1,invest_more
U2135,36,56433.31,377291.12,783,132,13267.97,education,low,0.1496,4.4,2.8213,4.3798,20.316,0,1,invest_more
U2136,68,182508.0,916672.12,518,105,18458.45,entertainment,low,0.1991,3.5,1.2137,3.2573,124.1054,1,1,save_money
U2137,58,178317.95,76251.94,372,36,43555.0,education,medium,2.3385,1.2,2.9311,0.4316,103.4244,0,0,invest_more
U2138,39,30682.67,292243.49,536,106,26541.44,groceries,high,0.105,3.53,10.3804,5.9671,11.9662,0,0,stop_spending
U2139,28,36465.79,996932.89,499,48,40765.83,travel,high,0.0366,1.6,13.415,16.6381,10.2104,1,0,invest_more
U2140,44,106111.99,73501.55,762,75,16826.04,groceries,low,1.4437,2.5,1.9028,0.7742,46.6893,0,1,invest_more
U2141,44,58477.99,36482.87,601,38,26032.04,health,low,1.6028,1.27,5.3419,0.6571,25.7303,0,1,pay_debt
U2142,43,129790.81,778018.44,645,65,24669.54,utilities,medium,0.1668,2.17,2.2809,3.9002,55.81,0,0,invest_more
U2143,26,193594.7,743757.14,831,29,5913.98,utilities,low,0.2603,0.97,0.3666,2.6962,50.3346,0,1,save_money
U2144,41,188380.59,943847.96,356,138,44258.37,utilities,medium,0.1996,4.6,2.8193,3.1737,77.236,0,0,invest_more
U2145,47,178062.52,88379.75,327,103,7784.19,groceries,medium,2.0147,3.43,0.5246,0.4517,83.6894,0,0,invest_more
U2146,39,188658.76,212853.45,479,60,12775.94,entertainment,low,0.8863,2.0,0.8126,0.9024,73.5769,1,1,save_money
U2147,49,165305.56,509075.82,487,116,28644.87,health,medium,0.3247,3.87,2.0794,2.0769,80.9997,0,0,invest_more
U2148,34,90649.98,561370.86,446,58,49197.6,entertainment,high,0.1615,1.93,6.5126,3.9255,30.821,1,0,save_money
U2149,67,32007.43,304006.2,305,140,49258.83,travel,medium,0.1053,4.67,18.4678,5.8423,21.445,1,0,stop_spending
U2150,31,66703.65,476886.88,841,39,20432.12,travel,high,0.1399,1.3,3.6757,4.6854,20.6781,1,0,pay_debt
U2151,62,126756.62,124137.13,404,99,22631.54,groceries,high,1.0211,3.3,2.1425,0.7777,78.5891,0,0,invest_more
U2152,29,166228.8,507399.47,366,79,14359.64,groceries,high,0.3276,2.63,1.0366,2.0037,48.2064,0,0,invest_more
U2153,63,199119.07,991894.1,469,108,37835.31,education,high,0.2007,3.6,2.2802,3.2096,125.445,0,0,invest_more
U2154,59,189092.28,420737.92,684,80,41531.08,education,high,0.4494,2.67,2.6356,1.6569,111.5644,0,0,invest_more
U2155,36,151743.61,675908.62,767,27,44468.65,travel,high,0.2245,0.9,3.5166,3.0335,54.6277,1,0,invest_more
U2156,24,158870.84,579279.58,554,42,16584.66,entertainment,low,0.2743,1.4,1.2527,2.4484,38.129,1,1,save_money
U2157,24,156736.91,887338.41,499,49,44537.93,travel,low,0.1766,1.63,3.4099,3.6316,37.6169,1,1,save_money
U2158,21,65942.01,141292.22,740,108,28239.37,utilities,high,0.4667,3.6,5.1389,1.6338,13.8478,0,0,stop_spending
U2159,25,142938.74,990022.65,784,44,19959.89,utilities,medium,0.1444,1.47,1.6757,4.5247,35.7347,0,0,invest_more
U2160,37,194745.09,30520.33,752,49,37488.9,education,high,6.3806,1.63,2.31,0.4479,72.0557,0,0,save_money
U2161,51,108798.82,220397.35,670,67,44936.24,travel,high,0.4936,2.23,4.9563,1.5307,55.4874,1,0,invest_more
U2162,44,180442.49,757012.21,591,5,44872.81,health,low,0.2384,0.17,2.9842,2.7953,79.3947,0,1,save_money
U2163,69,196503.63,902248.51,744,92,1594.0,travel,medium,0.2178,3.07,0.0973,3.105,135.5875,1,0,invest_more
U2164,23,122197.31,358722.19,450,116,33079.84,education,medium,0.3406,3.87,3.2485,1.9731,28.1054,0,0,invest_more
U2165,48,118853.52,344717.42,374,60,845.16,utilities,low,0.3448,2.0,0.0853,1.9162,57.0497,0,1,invest_more
U2166,38,137682.21,685671.07,449,53,40380.9,education,medium,0.2008,1.77,3.5195,3.1994,52.3192,0,0,invest_more
U2167,43,196290.08,750421.78,557,54,38883.21,education,low,0.2616,1.8,2.3771,2.5559,84.4047,0,1,save_money
U2168,20,55714.15,796283.56,618,135,13667.88,groceries,low,0.07,4.5,2.9439,8.8662,11.1428,0,1,pay_debt
U2169,42,152943.24,978.18,826,116,30059.58,groceries,low,156.1952,3.87,2.3585,0.3925,64.2362,0,1,save_money
U2170,23,32188.95,979650.55,696,133,10182.73,health,low,0.0329,4.43,3.7961,18.5882,7.4035,0,1,invest_more
U2171,42,73619.79,969492.56,326,17,47272.64,education,low,0.0759,0.57,7.7054,8.0548,30.9203,0,1,invest_more
U2172,44,133174.19,80104.44,374,87,2810.74,travel,high,1.6625,2.9,0.2533,0.5369,58.5966,1,0,invest_more
U2173,21,109143.47,871840.65,753,110,31386.19,health,medium,0.1252,3.67,3.4508,5.1472,22.9201,0,0,invest_more
U2174,56,51897.05,279800.22,317,131,22088.41,entertainment,medium,0.1855,4.37,5.1074,3.384,29.0623,1,0,stop_spending
U2175,66,40839.33,714315.37,759,40,36328.46,utilities,high,0.0572,1.33,10.6746,10.8517,26.954,0,0,save_money
U2176,70,123299.28,344550.48,394,130,36276.91,utilities,medium,0.3579,4.33,3.5306,1.8621,86.3095,0,0,invest_more
U2177,51,185387.11,981982.46,368,72,1234.48,health,high,0.1888,2.4,0.0799,3.3513,94.5474,0,0,invest_more
U2178,23,59931.82,970296.97,503,56,22747.94,travel,medium,0.0618,1.87,4.5548,9.9507,13.7843,1,0,pay_debt
U2179,52,145834.59,171248.49,653,107,5524.79,groceries,medium,0.8516,3.57,0.4546,1.0119,75.834,0,0,invest_more
U2180,28,12021.86,849545.49,468,31,4021.87,groceries,medium,0.0142,1.03,4.0146,42.6203,3.3661,0,0,save_money
U2181,49,51585.5,421899.56,825,86,6704.58,education,high,0.1223,2.87,1.5596,5.2954,25.2769,0,0,pay_debt
U2182,52,81436.41,190387.2,758,24,44580.89,entertainment,medium,0.4277,0.8,6.5692,1.7594,42.3469,1,0,pay_debt
U2183,43,122585.45,725986.64,472,87,2484.5,entertainment,high,0.1689,2.9,0.2432,3.7755,52.7117,1,0,invest_more
U2184,21,18170.24,817461.32,741,75,14309.56,travel,medium,0.0222,2.5,9.4503,27.3421,3.8158,1,0,save_money
U2185,27,139589.26,832000.42,707,125,26755.67,utilities,high,0.1678,4.17,2.3001,3.9089,37.6891,0,0,invest_more
U2186,28,160278.0,667276.36,474,52,3851.41,health,low,0.2402,1.73,0.2884,2.721,44.8778,0,1,save_money
U2187,30,176854.48,894266.23,849,51,5206.66,entertainment,high,0.1978,1.7,0.3533,3.4334,53.0563,1,0,invest_more
U2188,61,186811.25,419867.73,648,130,39241.29,education,medium,0.4449,4.33,2.5207,1.6535,113.9549,0,0,invest_more
U2189,25,54434.26,426020.5,537,143,12227.17,education,low,0.1278,4.77,2.6955,4.9485,13.6086,0,1,invest_more
U2190,66,139491.03,318441.63,329,91,11522.52,utilities,high,0.438,3.03,0.9912,1.5246,92.0641,0,0,invest_more
U2191,25,14354.55,785607.69,738,108,34069.19,utilities,medium,0.0183,3.6,28.4809,33.1846,3.5886,0,0,stop_spending
U2192,51,143021.19,402659.34,808,65,45025.59,travel,low,0.3552,2.17,3.7778,2.0695,72.9408,1,1,invest_more
U2193,28,79366.4,2251.46,447,26,32979.64,travel,low,35.2354,0.87,4.9864,0.2274,22.2226,1,1,invest_more
U2194,60,76367.72,673883.04,388,105,33969.48,entertainment,low,0.1133,3.5,5.3378,5.4771,45.8206,1,1,stop_spending
U2195,43,157684.45,539074.53,758,31,34368.7,education,low,0.2925,1.03,2.6155,2.4079,67.8043,0,1,save_money
U2196,26,149173.03,522837.46,478,23,49086.93,entertainment,high,0.2853,0.77,3.9487,2.3279,38.785,1,0,invest_more
U2197,67,85606.78,456725.72,340,147,29572.57,health,medium,0.1874,4.9,4.1454,3.3611,57.3565,0,0,stop_spending
U2198,28,54691.64,623437.0,595,144,43417.07,travel,low,0.0877,4.8,9.5262,7.1195,15.3137,1,1,stop_spending
U2199,64,171665.77,798385.1,535,143,21714.23,education,high,0.215,4.77,1.5179,3.0423,109.8661,0,0,invest_more
U2200,56,141367.22,507361.23,598,38,14977.05,entertainment,high,0.2786,1.27,1.2713,2.4348,79.1656,1,0,invest_more
U2201,46,125848.69,553540.87,367,26,14249.94,health,high,0.2274,0.87,1.3588,2.8118,57.8904,0,0,invest_more
U2202,29,106431.63,962429.99,336,117,4674.12,travel,high,0.1106,3.9,0.527,5.5837,30.8652,1,0,invest_more
U2203,60,86314.13,390496.18,500,143,38478.45,travel,low,0.221,4.77,5.3495,2.9498,51.7885,1,1,stop_spending
U2204,22,187441.83,452006.42,689,24,48179.83,health,high,0.4147,0.8,3.0845,1.7711,41.2372,0,0,invest_more
U2205,27,136101.52,461405.97,844,131,19285.27,education,high,0.295,4.37,1.7004,2.4313,36.7474,0,0,invest_more
U2206,54,183910.47,505805.5,457,38,16073.8,travel,medium,0.3636,1.27,1.0488,1.8652,99.3117,1,0,invest_more
U2207,18,198896.46,38179.93,844,86,34109.98,utilities,high,5.2093,2.87,2.058,0.5124,35.8014,0,0,stop_spending
U2208,35,45385.06,625200.16,543,99,2688.41,groceries,high,0.0726,3.3,0.7108,8.5208,15.8848,0,0,pay_debt
U2209,19,153557.76,390154.43,639,121,28502.75,health,low,0.3936,4.03,2.2274,1.8252,29.176,0,1,save_money
U2210,35,41904.74,899766.75,480,92,42638.83,entertainment,low,0.0466,3.07,12.2102,13.1089,14.6667,1,1,stop_spending
U2211,70,187503.86,393173.36,703,55,7103.67,education,medium,0.4769,1.83,0.4546,1.589,131.2527,0,0,invest_more
U2212,35,45280.89,246624.79,436,141,36994.09,utilities,low,0.1836,4.7,9.8039,3.4731,15.8483,0,1,stop_spending
U2213,34,174595.51,194567.81,405,92,20304.56,groceries,high,0.8973,3.07,1.3955,0.8592,59.3625,0,0,invest_more
U2214,48,139300.6,327880.67,845,91,36148.8,travel,medium,0.4249,3.03,3.114,1.8099,66.8643,1,0,invest_more
U2215,32,83924.54,968627.99,475,108,47308.63,health,low,0.0866,3.6,6.7645,7.1485,26.8559,0,1,stop_spending
U2216,50,75231.76,607937.57,678,31,11255.33,groceries,high,0.1237,1.03,1.7953,5.1676,37.6159,0,0,invest_more
U2217,42,84331.67,365804.22,801,137,13216.18,education,medium,0.2305,4.57,1.8806,2.9796,35.4193,0,0,save_money
U2218,30,125877.93,755987.9,594,71,11287.91,entertainment,high,0.1665,2.37,1.0761,3.883,37.7634,1,0,invest_more
U2219,25,128404.26,877750.07,824,24,46323.3,utilities,high,0.1463,0.8,4.3291,4.4893,32.1011,0,0,invest_more
U2220,35,102007.33,46889.84,834,90,29140.65,groceries,low,2.1754,3.0,3.4281,0.6683,35.7026,0,1,stop_spending
U2221,47,169326.94,210185.87,614,27,16329.77,groceries,medium,0.8056,0.9,1.1573,1.0337,79.5837,0,0,invest_more
U2222,31,167243.87,202297.19,521,49,18368.9,utilities,medium,0.8267,1.63,1.318,0.9709,51.8456,0,0,invest_more
U2223,46,148289.92,950622.73,399,65,39960.31,entertainment,low,0.156,2.17,3.2337,4.0341,68.2134,1,1,invest_more
U2224,67,13050.78,620770.8,453,32,14245.59,groceries,low,0.021,1.07,13.0986,28.7527,8.744,0,1,pay_debt
U2225,51,43691.7,382932.39,841,36,34834.34,utilities,high,0.1141,1.2,9.5673,5.6544,22.2828,0,0,save_money
U2226,26,124963.64,834912.15,789,6,13656.93,travel,high,0.1497,0.2,1.3114,4.38,32.4905,1,0,invest_more
U2227,26,110088.79,856453.39,656,107,8223.2,entertainment,high,0.1285,3.57,0.8964,4.9765,28.6231,1,0,invest_more
U2228,38,163728.6,809391.74,738,111,3012.62,education,high,0.2023,3.7,0.2208,3.3134,62.2169,0,0,invest_more
U2229,28,88947.41,754290.0,752,76,15002.64,travel,medium,0.1179,2.53,2.024,5.442,24.9053,1,0,invest_more
U2230,64,74199.2,337285.33,586,143,31645.4,education,medium,0.22,4.77,5.1179,3.0032,47.4875,0,0,stop_spending
U2231,26,193261.73,796602.45,624,78,8970.98,entertainment,high,0.2426,2.6,0.557,2.7668,50.248,1,0,invest_more
U2232,18,182992.48,967634.4,738,90,1367.25,groceries,low,0.1891,3.0,0.0897,3.52,32.9386,0,1,save_money
U2233,33,39629.2,306841.27,535,64,3730.13,travel,high,0.1292,2.13,1.1295,4.8974,13.0776,1,0,save_money
U2234,39,161869.3,868485.1,370,58,377.93,utilities,low,0.1864,1.93,0.028,3.3933,63.129,0,1,save_money
U2235,61,109139.51,633417.85,735,147,36933.94,groceries,medium,0.1723,4.9,4.0609,3.8281,66.5751,0,0,invest_more
U2236,57,67619.86,851122.12,837,103,19352.7,health,medium,0.0794,3.43,3.4344,7.946,38.5433,0,0,save_money
U2237,58,104921.05,850342.04,527,113,22505.32,utilities,high,0.1234,3.77,2.574,5.1108,60.8542,0,0,invest_more
U2238,50,190396.93,643145.59,453,6,6573.85,health,high,0.296,0.2,0.4143,2.2399,95.1985,0,0,invest_more
U2239,69,41864.7,368834.34,514,22,26338.8,travel,high,0.1135,0.73,7.5497,5.528,28.8866,1,0,invest_more
U2240,26,163468.54,105861.2,436,53,41833.3,travel,high,1.5442,1.77,3.0709,0.5937,42.5018,1,0,invest_more
U2241,21,37210.4,841167.04,307,83,31240.99,utilities,high,0.0442,2.77,10.0749,13.7079,7.8142,0,0,stop_spending
U2242,28,11541.82,89850.98,550,111,13193.28,travel,high,0.1285,3.7,13.717,4.9297,3.2317,1,0,invest_more
U2243,63,98005.36,24225.39,469,125,20260.87,groceries,high,4.0454,4.17,2.4808,0.369,61.7434,0,0,stop_spending
U2244,34,96645.22,786922.95,658,127,23266.65,health,medium,0.1228,4.23,2.8889,5.1951,32.8594,0,0,stop_spending
U2245,54,116787.85,265630.32,438,102,7822.27,groceries,medium,0.4397,3.4,0.8037,1.5708,63.0654,0,0,invest_more
U2246,53,37064.7,90234.06,764,102,44992.61,travel,high,0.4108,3.4,14.5667,1.8202,19.6443,1,0,stop_spending
U2247,59,29427.49,53096.46,486,117,48021.49,utilities,low,0.5542,3.9,19.5823,1.3113,17.3622,0,1,stop_spending
U2248,64,22031.17,687482.84,503,118,39381.86,travel,high,0.032,3.93,21.4506,18.9597,14.0999,1,0,stop_spending
U2249,27,134525.26,966620.22,329,88,9171.28,education,high,0.1392,2.93,0.8181,4.4661,36.3218,0,0,invest_more
U2250,64,182831.89,214098.5,721,48,47771.56,utilities,medium,0.854,1.6,3.1354,1.0419,117.0124,0,0,invest_more
U2251,27,134876.95,585176.74,610,65,27701.51,travel,low,0.2305,2.17,2.4646,2.8902,36.4168,1,1,invest_more
U2252,53,71769.48,363692.3,550,143,10239.01,entertainment,medium,0.1973,4.77,1.712,3.2993,38.0378,1,0,pay_debt
U2253,69,33209.74,724786.06,774,131,11021.41,utilities,medium,0.0458,4.37,3.9825,13.4589,22.9147,0,0,save_money
U2254,67,188960.69,571043.72,567,69,28922.69,utilities,high,0.3309,2.3,1.8367,2.08,126.6037,0,0,invest_more
U2255,54,145943.27,116478.91,757,117,234.14,travel,medium,1.2529,3.9,0.0193,0.8351,78.8094,1,0,invest_more
U2256,49,23277.67,55437.52,552,124,38011.31,health,low,0.4199,4.13,19.5954,1.6887,11.4061,0,1,stop_spending
U2257,53,50705.07,707918.65,634,40,29020.97,education,low,0.0716,1.33,6.8682,8.6753,26.8737,0,1,save_money
U2258,43,38355.52,812320.77,400,39,39682.36,health,high,0.0472,1.3,12.4151,12.8955,16.4929,0,0,save_money
U2259,49,114116.1,173266.33,345,72,38073.74,education,high,0.6586,2.4,4.0037,1.0734,55.9169,0,0,invest_more
U2260,61,178116.83,518624.0,818,150,21974.66,travel,high,0.3434,5.0,1.4805,2.132,108.6513,1,0,invest_more
U2261,33,150596.41,704952.89,681,136,17932.48,health,high,0.2136,4.53,1.4289,3.1291,49.6968,0,0,invest_more
U2262,37,84925.7,60881.01,341,56,965.12,travel,medium,1.3949,1.87,0.1364,0.5906,31.4225,1,0,invest_more
U2263,40,25581.88,572665.91,628,33,23064.72,travel,low,0.0447,1.1,10.8192,13.7269,10.2328,1,1,invest_more
U2264,59,118398.06,928537.35,395,10,38969.35,education,low,0.1275,0.33,3.9497,4.8914,69.8549,0,1,invest_more
U2265,30,158051.9,729766.85,656,11,4714.51,utilities,medium,0.2166,0.37,0.3579,3.0791,47.4156,0,0,invest_more
U2266,30,134213.39,734922.12,497,19,30642.8,groceries,high,0.1826,0.63,2.7398,3.5193,40.264,0,0,invest_more
U2267,25,88961.04,470096.61,515,132,4737.17,travel,medium,0.1892,4.4,0.639,3.4129,22.2403,1,0,save_money
U2268,61,130325.23,731755.43,418,58,7954.49,health,medium,0.1781,1.93,0.7324,3.5656,79.4984,0,0,invest_more
U2269,67,87921.19,752659.85,442,18,5846.78,health,high,0.1168,0.6,0.798,5.3444,58.9072,0,0,save_money
U2270,20,32027.44,382582.06,407,38,45672.94,groceries,high,0.0837,1.27,17.1127,7.3588,6.4055,0,0,invest_more
U2271,33,16064.3,135986.77,651,140,38021.6,travel,high,0.1181,4.67,28.4021,5.3854,5.3012,1,0,stop_spending
U2272,39,151886.89,214089.22,600,54,21629.28,travel,high,0.7095,1.8,1.7088,1.1281,59.2359,1,0,invest_more
U2273,66,12547.72,178837.69,608,138,5271.12,entertainment,low,0.0702,4.6,5.041,8.8377,8.2815,1,1,save_money
U2274,39,27119.09,22709.44,704,139,7116.5,groceries,high,1.1941,4.63,3.149,0.8337,10.5764,0,0,invest_more
U2275,70,72061.46,134634.25,593,101,6527.49,education,low,0.5352,3.37,1.087,1.4001,50.443,0,1,invest_more
U2276,22,170905.89,994567.09,658,102,41998.34,health,high,0.1718,3.4,2.9489,3.8013,37.5993,0,0,invest_more
U2277,26,134479.71,805362.16,519,150,29850.52,health,high,0.167,5.0,2.6636,3.8375,34.9647,0,0,invest_more
U2278,25,104346.03,17088.54,399,63,48447.39,travel,medium,6.1058,2.1,5.5715,0.286,26.0865,1,0,stop_spending
U2279,37,46243.72,935168.85,634,143,18397.86,travel,low,0.0494,4.77,4.7741,12.4319,17.1102,1,1,save_money
U2280,48,59277.88,74949.01,459,11,7128.21,groceries,medium,0.7909,0.37,1.443,0.9746,28.4534,0,0,save_money
U2281,21,78746.29,161953.86,536,147,24793.37,travel,high,0.4862,4.9,3.7782,1.4862,16.5367,1,0,stop_spending
U2282,55,127690.71,443114.58,387,115,21367.32,groceries,medium,0.2882,3.83,2.008,2.2642,70.2299,0,0,invest_more
U2283,24,53358.24,126482.78,588,140,32539.7,entertainment,medium,0.4219,4.67,7.318,1.699,12.806,1,0,stop_spending
U2284,36,59601.75,864055.17,307,61,35089.93,groceries,low,0.069,2.03,7.0649,8.8428,21.4566,0,1,stop_spending
U2285,54,21143.08,16860.14,671,108,47833.79,health,medium,1.254,3.6,27.1486,0.7942,11.4173,0,0,stop_spending
U2286,55,80027.56,893042.53,615,21,18607.31,health,medium,0.0896,0.7,2.7901,6.9849,44.0152,0,0,pay_debt
U2287,24,64158.29,843505.31,552,69,24030.62,travel,medium,0.0761,2.3,4.4946,8.1481,15.398,1,0,stop_spending
U2288,25,97731.72,2732.02,345,147,3063.98,education,low,35.7596,4.9,0.3762,0.1791,24.4329,0,1,save_money
U2289,46,49371.7,806096.75,722,146,11569.56,utilities,medium,0.0612,4.87,2.812,10.136,22.711,0,0,save_money
U2290,24,102907.0,423805.28,343,144,755.14,health,high,0.2428,4.8,0.0881,2.6324,24.6977,0,0,invest_more
U2291,63,79586.34,107402.15,331,32,48712.64,groceries,medium,0.741,1.07,7.3449,0.9655,50.1394,0,0,save_money
U2292,47,47142.29,42450.62,763,31,12400.5,health,low,1.1105,1.03,3.1565,0.8993,22.1569,0,1,pay_debt
U2293,35,25144.44,47798.39,594,97,48501.47,utilities,medium,0.526,3.23,23.147,1.4201,8.8006,0,0,stop_spending
U2294,54,47903.96,400617.13,416,55,1337.03,utilities,low,0.1196,1.83,0.3349,5.2135,25.8681,0,1,pay_debt
U2295,45,111021.42,528122.33,663,119,21352.83,education,medium,0.2102,3.97,2.308,3.1662,49.9596,0,0,invest_more
U2296,60,104273.09,204561.9,305,90,10028.34,travel,high,0.5097,3.0,1.1541,1.3206,62.5639,1,0,invest_more
U2297,43,86490.17,822585.45,750,70,41932.7,utilities,low,0.1051,2.33,5.8179,6.0594,37.1908,0,1,stop_spending
U2298,62,24997.35,585147.19,837,66,41551.58,utilities,low,0.0427,2.2,19.9469,14.4389,15.4984,0,1,stop_spending
U2299,37,16096.08,979822.82,712,111,21335.62,entertainment,high,0.0164,3.7,15.9062,36.8591,5.9555,1,0,stop_spending
U2300,49,121969.7,755096.05,419,17,22401.88,health,medium,0.1615,0.57,2.204,3.9117,59.7652,0,0,invest_more
U2301,52,33621.45,252316.62,320,72,29319.67,education,low,0.1333,2.4,10.4646,4.6534,17.4832,0,1,stop_spending
U2302,60,165904.01,562920.78,576,5,15820.84,health,low,0.2947,0.17,1.1443,2.3069,99.5424,0,1,save_money
U2303,55,70166.52,172120.57,561,133,1991.1,entertainment,high,0.4077,4.43,0.3405,1.7358,38.5916,1,0,invest_more
U2304,58,166125.22,929261.03,704,140,49485.92,travel,high,0.1788,4.67,3.5746,3.6875,96.3526,1,0,invest_more
U2305,42,22372.54,463247.76,749,35,40701.9,education,high,0.0483,1.17,21.8314,12.7761,9.3965,0,0,invest_more
U2306,49,65597.04,410887.21,691,30,7507.15,entertainment,low,0.1596,1.0,1.3733,4.0835,32.1425,1,1,pay_debt
U2307,45,101179.46,266174.12,538,49,38133.54,travel,low,0.3801,1.63,4.5227,1.8316,45.5308,1,1,invest_more
